AÑO,DIA,MES,DIA_SEMANA_OCURRENCIA,LOCALIDAD,GRAVEDAD,CLASE,CANTIDAD
2016,24,12,6,USAQUEN,CON HERIDOS,ATROPELLO,2
2016,24,12,6,USAQUEN,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,24,12,6,USAQUEN,CON MUERTOS,CHOQUE,1
2016,24,12,6,USAQUEN,SOLO DANOS,CHOQUE,8
2016,24,12,6,USME,SOLO DANOS,CHOQUE,1
2016,25,1,1,ANTONIO NARIÑO,CON HERIDOS,CHOQUE,1
2016,25,1,1,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,1
2016,25,1,1,BARRIOS UNIDOS,CON HERIDOS,ATROPELLO,1
2016,25,1,1,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,2
2016,25,1,1,BOSA,CON HERIDOS,ATROPELLO,1
2016,25,1,1,BOSA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,1,1,BOSA,SOLO DANOS,CHOQUE,1
2016,25,1,1,CHAPINERO,CON HERIDOS,ATROPELLO,1
2016,25,1,1,CHAPINERO,CON HERIDOS,CHOQUE,1
2016,25,1,1,CHAPINERO,SOLO DANOS,CHOQUE,6
2016,25,1,1,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,2
2016,25,1,1,CIUDAD BOLIVAR,CON MUERTOS,ATROPELLO,1
2016,25,1,1,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,3
2016,25,1,1,ENGATIVA,CON HERIDOS,ATROPELLO,1
2016,25,1,1,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,1,1,ENGATIVA,CON HERIDOS,CHOQUE,1
2016,25,1,1,ENGATIVA,SOLO DANOS,CHOQUE,5
2016,25,1,1,FONTIBON,CON HERIDOS,ATROPELLO,1
2016,25,1,1,FONTIBON,SOLO DANOS,CHOQUE,6
2016,25,1,1,KENNEDY,CON HERIDOS,CHOQUE,2
2016,25,1,1,KENNEDY,SOLO DANOS,CHOQUE,7
2016,25,1,1,LOS MARTIRES,CON HERIDOS,CHOQUE,2
2016,25,1,1,PUENTE ARANDA,CON HERIDOS,ATROPELLO,1
2016,25,1,1,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2016,25,1,1,PUENTE ARANDA,SOLO DANOS,CHOQUE,5
2016,25,1,1,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,2
2016,25,1,1,RAFAEL URIBE URIBE,CON MUERTOS,CAIDA DE OCUPANTE,1
2016,25,1,1,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,2
2016,25,1,1,SAN CRISTOBAL,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,1,1,SUBA,CON HERIDOS,ATROPELLO,1
2016,25,1,1,SUBA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,1,1,SUBA,CON HERIDOS,CHOQUE,2
2016,25,1,1,SUBA,SOLO DANOS,CHOQUE,13
2016,25,1,1,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2016,25,1,1,TEUSAQUILLO,SOLO DANOS,CHOQUE,2
2016,25,1,1,TUNJUELITO,CON HERIDOS,CHOQUE,1
2016,25,1,1,TUNJUELITO,SOLO DANOS,CHOQUE,1
2016,25,1,1,USAQUEN,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,1,1,USAQUEN,CON HERIDOS,CHOQUE,3
2016,25,1,1,USAQUEN,SOLO DANOS,CHOQUE,9
2016,25,1,1,USME,CON HERIDOS,ATROPELLO,2
2016,25,2,4,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,2
2016,25,2,4,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,1
2016,25,2,4,CHAPINERO,CON HERIDOS,CHOQUE,3
2016,25,2,4,CHAPINERO,SOLO DANOS,CHOQUE,5
2016,25,2,4,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,3
2016,25,2,4,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,4
2016,25,2,4,ENGATIVA,CON HERIDOS,CHOQUE,5
2016,25,2,4,ENGATIVA,SOLO DANOS,CHOQUE,5
2016,25,2,4,FONTIBON,CON HERIDOS,CHOQUE,1
2016,25,2,4,FONTIBON,SOLO DANOS,CHOQUE,2
2016,25,2,4,KENNEDY,CON HERIDOS,ATROPELLO,1
2016,25,2,4,KENNEDY,CON HERIDOS,CHOQUE,3
2016,25,2,4,KENNEDY,SOLO DANOS,CHOQUE,2
2016,25,2,4,LOS MARTIRES,SOLO DANOS,CHOQUE,2
2016,25,2,4,PUENTE ARANDA,CON HERIDOS,ATROPELLO,1
2016,25,2,4,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2016,25,2,4,PUENTE ARANDA,CON HERIDOS,OTRO,1
2016,25,2,4,PUENTE ARANDA,SOLO DANOS,CHOQUE,4
2016,25,2,4,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,2
2016,25,2,4,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2016,25,2,4,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2016,25,2,4,SANTA FE,SOLO DANOS,CHOQUE,3
2016,25,2,4,SUBA,CON HERIDOS,ATROPELLO,2
2016,25,2,4,SUBA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,2,4,SUBA,CON HERIDOS,CHOQUE,3
2016,25,2,4,SUBA,CON HERIDOS,OTRO,1
2016,25,2,4,SUBA,SOLO DANOS,CHOQUE,11
2016,25,2,4,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2016,25,2,4,TEUSAQUILLO,SOLO DANOS,CHOQUE,3
2016,25,2,4,TUNJUELITO,CON HERIDOS,ATROPELLO,3
2016,25,2,4,TUNJUELITO,CON HERIDOS,CHOQUE,1
2016,25,2,4,TUNJUELITO,SOLO DANOS,CHOQUE,1
2016,25,2,4,USAQUEN,CON HERIDOS,CHOQUE,1
2016,25,2,4,USAQUEN,SOLO DANOS,CHOQUE,7
2016,25,2,4,USME,SOLO DANOS,CHOQUE,1
2016,25,3,5,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,1
2016,25,3,5,BOSA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,3,5,BOSA,SOLO DANOS,CHOQUE,1
2016,25,3,5,CANDELARIA,CON HERIDOS,ATROPELLO,2
2016,25,3,5,CHAPINERO,SOLO DANOS,CHOQUE,2
2016,25,3,5,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,1
2016,25,3,5,ENGATIVA,CON HERIDOS,CHOQUE,2
2016,25,3,5,ENGATIVA,SOLO DANOS,CHOQUE,2
2016,25,3,5,KENNEDY,CON HERIDOS,CHOQUE,3
2016,25,3,5,PUENTE ARANDA,CON HERIDOS,ATROPELLO,1
2016,25,3,5,PUENTE ARANDA,CON HERIDOS,VOLCAMIENTO,1
2016,25,3,5,PUENTE ARANDA,SOLO DANOS,CHOQUE,2
2016,25,3,5,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2016,25,3,5,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,1
2016,25,3,5,SAN CRISTOBAL,SOLO DANOS,CHOQUE,2
2016,25,3,5,SANTA FE,SOLO DANOS,CHOQUE,1
2016,25,3,5,SUBA,CON HERIDOS,CHOQUE,3
2016,25,3,5,SUBA,SOLO DANOS,CHOQUE,5
2016,25,3,5,TUNJUELITO,CON HERIDOS,CHOQUE,1
2016,25,3,5,TUNJUELITO,SOLO DANOS,CHOQUE,1
2016,25,3,5,USAQUEN,SOLO DANOS,CHOQUE,2
2016,25,3,5,USME,SOLO DANOS,CHOQUE,1
2016,25,4,1,ANTONIO NARIÑO,CON HERIDOS,CHOQUE,2
2016,25,4,1,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,2
2016,25,4,1,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,3
2016,25,4,1,BOSA,SOLO DANOS,CHOQUE,4
2016,25,4,1,CHAPINERO,SOLO DANOS,CHOQUE,11
2016,25,4,1,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,1
2016,25,4,1,ENGATIVA,CON HERIDOS,ATROPELLO,1
2016,25,4,1,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,4,1,ENGATIVA,SOLO DANOS,CHOQUE,14
2016,25,4,1,FONTIBON,CON HERIDOS,CHOQUE,2
2016,25,4,1,FONTIBON,SOLO DANOS,CHOQUE,5
2016,25,4,1,KENNEDY,CON HERIDOS,ATROPELLO,2
2016,25,4,1,KENNEDY,CON MUERTOS,ATROPELLO,1
2016,25,4,1,KENNEDY,SOLO DANOS,CHOQUE,4
2016,25,4,1,PUENTE ARANDA,CON HERIDOS,CHOQUE,3
2016,25,4,1,PUENTE ARANDA,SOLO DANOS,CHOQUE,6
2016,25,4,1,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,2
2016,25,4,1,RAFAEL URIBE URIBE,CON MUERTOS,ATROPELLO,1
2016,25,4,1,SAN CRISTOBAL,CON MUERTOS,VOLCAMIENTO,1
2016,25,4,1,SANTA FE,SOLO DANOS,CHOQUE,1
2016,25,4,1,SUBA,CON HERIDOS,ATROPELLO,1
2016,25,4,1,SUBA,CON HERIDOS,CHOQUE,2
2016,25,4,1,SUBA,SOLO DANOS,CHOQUE,10
2016,25,4,1,SUBA,SOLO DANOS,VOLCAMIENTO,1
2016,25,4,1,TEUSAQUILLO,CON HERIDOS,ATROPELLO,1
2016,25,4,1,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2016,25,4,1,TEUSAQUILLO,SOLO DANOS,CHOQUE,2
2016,25,4,1,TUNJUELITO,CON HERIDOS,ATROPELLO,2
2016,25,4,1,TUNJUELITO,CON HERIDOS,CHOQUE,1
2016,25,4,1,TUNJUELITO,SOLO DANOS,CHOQUE,4
2016,25,4,1,USAQUEN,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,4,1,USAQUEN,CON HERIDOS,CHOQUE,1
2016,25,4,1,USAQUEN,SOLO DANOS,CHOQUE,4
2016,25,4,1,USME,CON HERIDOS,ATROPELLO,1
2016,25,4,1,USME,CON MUERTOS,ATROPELLO,1
2016,25,5,3,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,1
2016,25,5,3,BARRIOS UNIDOS,CON HERIDOS,AUTOLESION,1
2016,25,5,3,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,4
2016,25,5,3,BOSA,CON HERIDOS,ATROPELLO,1
2016,25,5,3,BOSA,SOLO DANOS,CHOQUE,5
2016,25,5,3,CANDELARIA,CON HERIDOS,ATROPELLO,1
2016,25,5,3,CHAPINERO,CON HERIDOS,CHOQUE,1
2016,25,5,3,CHAPINERO,SOLO DANOS,CHOQUE,8
2016,25,5,3,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,1
2016,25,5,3,CIUDAD BOLIVAR,CON MUERTOS,CHOQUE,1
2016,25,5,3,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2016,25,5,3,ENGATIVA,CON HERIDOS,ATROPELLO,1
2016,25,5,3,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,5,3,ENGATIVA,CON HERIDOS,CHOQUE,2
2016,25,5,3,ENGATIVA,SOLO DANOS,CHOQUE,13
2016,25,5,3,FONTIBON,CON HERIDOS,CHOQUE,1
2016,25,5,3,FONTIBON,CON MUERTOS,CHOQUE,1
2016,25,5,3,FONTIBON,SOLO DANOS,CHOQUE,9
2016,25,5,3,KENNEDY,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,5,3,KENNEDY,CON HERIDOS,CHOQUE,1
2016,25,5,3,KENNEDY,SOLO DANOS,CHOQUE,8
2016,25,5,3,LOS MARTIRES,CON HERIDOS,CHOQUE,1
2016,25,5,3,LOS MARTIRES,CON HERIDOS,VOLCAMIENTO,1
2016,25,5,3,LOS MARTIRES,SOLO DANOS,CHOQUE,1
2016,25,5,3,PUENTE ARANDA,CON HERIDOS,ATROPELLO,2
2016,25,5,3,PUENTE ARANDA,CON HERIDOS,CHOQUE,3
2016,25,5,3,PUENTE ARANDA,SOLO DANOS,CHOQUE,1
2016,25,5,3,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,4
2016,25,5,3,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2016,25,5,3,SANTA FE,CON HERIDOS,ATROPELLO,1
2016,25,5,3,SANTA FE,SOLO DANOS,CHOQUE,1
2016,25,5,3,SUBA,CON HERIDOS,ATROPELLO,2
2016,25,5,3,SUBA,CON HERIDOS,CHOQUE,3
2016,25,5,3,SUBA,SOLO DANOS,CHOQUE,5
2016,25,5,3,TEUSAQUILLO,SOLO DANOS,CHOQUE,5
2016,25,5,3,USAQUEN,SOLO DANOS,CHOQUE,13
2016,25,6,6,ANTONIO NARIÑO,CON HERIDOS,CHOQUE,1
2016,25,6,6,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,4
2016,25,6,6,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2016,25,6,6,BARRIOS UNIDOS,CON MUERTOS,ATROPELLO,1
2016,25,6,6,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,2
2016,25,6,6,BOSA,SOLO DANOS,CHOQUE,1
2016,25,6,6,CANDELARIA,CON HERIDOS,CHOQUE,1
2016,25,6,6,CHAPINERO,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,6,6,CHAPINERO,CON HERIDOS,CHOQUE,1
2016,25,6,6,CHAPINERO,SOLO DANOS,CHOQUE,9
2016,25,6,6,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,2
2016,25,6,6,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,2
2016,25,6,6,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,3
2016,25,6,6,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,6,6,ENGATIVA,CON HERIDOS,CHOQUE,1
2016,25,6,6,ENGATIVA,SOLO DANOS,CHOQUE,11
2016,25,6,6,FONTIBON,CON HERIDOS,CHOQUE,1
2016,25,6,6,FONTIBON,CON MUERTOS,ATROPELLO,1
2016,25,6,6,FONTIBON,SOLO DANOS,CHOQUE,5
2016,25,6,6,KENNEDY,CON HERIDOS,CHOQUE,6
2016,25,6,6,KENNEDY,CON MUERTOS,ATROPELLO,1
2016,25,6,6,KENNEDY,SOLO DANOS,CHOQUE,4
2016,25,6,6,LOS MARTIRES,CON HERIDOS,ATROPELLO,1
2016,25,6,6,LOS MARTIRES,SOLO DANOS,CHOQUE,1
2016,25,6,6,PUENTE ARANDA,CON HERIDOS,ATROPELLO,1
2016,25,6,6,PUENTE ARANDA,CON HERIDOS,CHOQUE,1
2016,25,6,6,PUENTE ARANDA,CON HERIDOS,VOLCAMIENTO,1
2016,25,6,6,PUENTE ARANDA,SOLO DANOS,CHOQUE,6
2016,25,6,6,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2016,25,6,6,SANTA FE,SOLO DANOS,CHOQUE,3
2016,25,6,6,SUBA,CON HERIDOS,ATROPELLO,2
2016,25,6,6,SUBA,CON HERIDOS,CHOQUE,1
2016,25,6,6,SUBA,SOLO DANOS,CHOQUE,7
2016,25,6,6,TEUSAQUILLO,CON HERIDOS,ATROPELLO,1
2016,25,6,6,TEUSAQUILLO,SOLO DANOS,CHOQUE,3
2016,25,6,6,USAQUEN,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,6,6,USAQUEN,SOLO DANOS,CHOQUE,3
2016,25,6,6,USME,CON HERIDOS,ATROPELLO,1
2016,25,6,6,USME,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,7,1,ANTONIO NARIÑO,CON HERIDOS,CHOQUE,1
2016,25,7,1,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2016,25,7,1,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,2
2016,25,7,1,BOSA,CON HERIDOS,ATROPELLO,1
2016,25,7,1,BOSA,CON HERIDOS,CHOQUE,1
2016,25,7,1,BOSA,SOLO DANOS,CHOQUE,2
2016,25,7,1,CHAPINERO,SOLO DANOS,CHOQUE,2
2016,25,7,1,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,1
2016,25,7,1,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,5
2016,25,7,1,ENGATIVA,CON HERIDOS,ATROPELLO,1
2016,25,7,1,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,7,1,ENGATIVA,CON HERIDOS,CHOQUE,1
2016,25,7,1,ENGATIVA,SOLO DANOS,CHOQUE,2
2016,25,7,1,FONTIBON,CON HERIDOS,CHOQUE,1
2016,25,7,1,FONTIBON,SOLO DANOS,CHOQUE,5
2016,25,7,1,KENNEDY,CON HERIDOS,ATROPELLO,1
2016,25,7,1,KENNEDY,CON HERIDOS,CHOQUE,1
2016,25,7,1,KENNEDY,SOLO DANOS,CHOQUE,3
2016,25,7,1,LOS MARTIRES,CON HERIDOS,CHOQUE,1
2016,25,7,1,LOS MARTIRES,SOLO DANOS,CHOQUE,2
2016,25,7,1,PUENTE ARANDA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,7,1,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2016,25,7,1,PUENTE ARANDA,SOLO DANOS,CHOQUE,7
2016,25,7,1,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,1
2016,25,7,1,SANTA FE,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,7,1,SANTA FE,SOLO DANOS,CHOQUE,4
2016,25,7,1,SUBA,CON HERIDOS,CHOQUE,5
2016,25,7,1,SUBA,SOLO DANOS,CHOQUE,5
2016,25,7,1,TEUSAQUILLO,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,7,1,TEUSAQUILLO,SOLO DANOS,CHOQUE,2
2016,25,7,1,TUNJUELITO,CON HERIDOS,CHOQUE,1
2016,25,7,1,TUNJUELITO,SOLO DANOS,CHOQUE,3
2016,25,7,1,USAQUEN,CON HERIDOS,ATROPELLO,1
2016,25,7,1,USAQUEN,CON HERIDOS,CHOQUE,1
2016,25,7,1,USAQUEN,CON MUERTOS,ATROPELLO,1
2016,25,7,1,USAQUEN,SOLO DANOS,CHOQUE,5
2016,25,7,1,USME,SOLO DANOS,CHOQUE,1
2016,25,8,4,ANTONIO NARIÑO,CON HERIDOS,OTRO,1
2016,25,8,4,BARRIOS UNIDOS,CON HERIDOS,ATROPELLO,1
2016,25,8,4,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,4
2016,25,8,4,BOSA,CON HERIDOS,CHOQUE,1
2016,25,8,4,BOSA,SOLO DANOS,CHOQUE,1
2016,25,8,4,CANDELARIA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,8,4,CANDELARIA,CON HERIDOS,CHOQUE,1
2016,25,8,4,CHAPINERO,CON HERIDOS,ATROPELLO,1
2016,25,8,4,CHAPINERO,CON HERIDOS,CHOQUE,1
2016,25,8,4,CHAPINERO,SOLO DANOS,CHOQUE,6
2016,25,8,4,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2016,25,8,4,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,2
2016,25,8,4,ENGATIVA,CON HERIDOS,ATROPELLO,2
2016,25,8,4,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,8,4,ENGATIVA,CON HERIDOS,CHOQUE,1
2016,25,8,4,ENGATIVA,CON MUERTOS,ATROPELLO,1
2016,25,8,4,ENGATIVA,SOLO DANOS,CHOQUE,5
2016,25,8,4,FONTIBON,CON HERIDOS,CHOQUE,1
2016,25,8,4,FONTIBON,CON MUERTOS,VOLCAMIENTO,1
2016,25,8,4,FONTIBON,SOLO DANOS,CHOQUE,3
2016,25,8,4,KENNEDY,CON HERIDOS,ATROPELLO,3
2016,25,8,4,KENNEDY,CON HERIDOS,CHOQUE,3
2016,25,8,4,KENNEDY,CON HERIDOS,VOLCAMIENTO,1
2016,25,8,4,KENNEDY,SOLO DANOS,CHOQUE,6
2016,25,8,4,LOS MARTIRES,SOLO DANOS,CHOQUE,5
2016,25,8,4,PUENTE ARANDA,SOLO DANOS,CAIDA DE OCUPANTE,1
2016,25,8,4,PUENTE ARANDA,SOLO DANOS,CHOQUE,4
2016,25,8,4,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2016,25,8,4,RAFAEL URIBE URIBE,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,8,4,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,1
2016,25,8,4,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2016,25,8,4,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,1
2016,25,8,4,SANTA FE,CON HERIDOS,ATROPELLO,1
2016,25,8,4,SANTA FE,CON MUERTOS,ATROPELLO,1
2016,25,8,4,SANTA FE,SOLO DANOS,CHOQUE,2
2016,25,8,4,SUBA,CON HERIDOS,ATROPELLO,1
2016,25,8,4,SUBA,CON HERIDOS,CHOQUE,2
2016,25,8,4,SUBA,SOLO DANOS,CHOQUE,7
2016,25,8,4,TEUSAQUILLO,CON HERIDOS,CHOQUE,3
2016,25,8,4,TEUSAQUILLO,CON HERIDOS,OTRO,1
2016,25,8,4,TEUSAQUILLO,SOLO DANOS,CHOQUE,4
2016,25,8,4,USAQUEN,CON HERIDOS,CHOQUE,2
2016,25,8,4,USAQUEN,SOLO DANOS,CHOQUE,8
2016,25,8,4,USME,CON HERIDOS,ATROPELLO,1
2016,25,8,4,USME,SOLO DANOS,CHOQUE,2
2016,25,9,7,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,1
2016,25,9,7,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2016,25,9,7,BOSA,CON HERIDOS,ATROPELLO,1
2016,25,9,7,BOSA,CON HERIDOS,CHOQUE,1
2016,25,9,7,BOSA,SOLO DANOS,CHOQUE,5
2016,25,9,7,CANDELARIA,SOLO DANOS,CHOQUE,1
2016,25,9,7,CHAPINERO,CON HERIDOS,ATROPELLO,1
2016,25,9,7,CHAPINERO,SOLO DANOS,CHOQUE,2
2016,25,9,7,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2016,25,9,7,CIUDAD BOLIVAR,CON MUERTOS,CHOQUE,1
2016,25,9,7,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,2
2016,25,9,7,ENGATIVA,CON HERIDOS,ATROPELLO,1
2016,25,9,7,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,9,7,ENGATIVA,CON HERIDOS,CHOQUE,3
2016,25,9,7,ENGATIVA,CON HERIDOS,VOLCAMIENTO,1
2016,25,9,7,ENGATIVA,SOLO DANOS,CHOQUE,9
2016,25,9,7,FONTIBON,CON HERIDOS,CHOQUE,1
2016,25,9,7,FONTIBON,SOLO DANOS,CHOQUE,5
2016,25,9,7,KENNEDY,CON HERIDOS,ATROPELLO,1
2016,25,9,7,KENNEDY,CON HERIDOS,CHOQUE,1
2016,25,9,7,KENNEDY,SOLO DANOS,CHOQUE,5
2016,25,9,7,LOS MARTIRES,SOLO DANOS,CHOQUE,2
2016,25,9,7,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2016,25,9,7,PUENTE ARANDA,CON HERIDOS,VOLCAMIENTO,1
2016,25,9,7,PUENTE ARANDA,SOLO DANOS,CHOQUE,2
2016,25,9,7,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,1
2016,25,9,7,RAFAEL URIBE URIBE,CON MUERTOS,CHOQUE,1
2016,25,9,7,SAN CRISTOBAL,CON MUERTOS,ATROPELLO,1
2016,25,9,7,SANTA FE,CON HERIDOS,CHOQUE,2
2016,25,9,7,SANTA FE,SOLO DANOS,CHOQUE,1
2016,25,9,7,SUBA,CON HERIDOS,ATROPELLO,2
2016,25,9,7,SUBA,CON HERIDOS,CHOQUE,2
2016,25,9,7,SUBA,SOLO DANOS,CHOQUE,10
2016,25,9,7,TEUSAQUILLO,CON HERIDOS,CHOQUE,2
2016,25,9,7,TUNJUELITO,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,9,7,TUNJUELITO,CON HERIDOS,CHOQUE,1
2016,25,9,7,TUNJUELITO,CON MUERTOS,ATROPELLO,1
2016,25,9,7,TUNJUELITO,CON MUERTOS,CHOQUE,1
2016,25,9,7,TUNJUELITO,SOLO DANOS,CHOQUE,1
2016,25,9,7,USAQUEN,CON HERIDOS,ATROPELLO,1
2016,25,9,7,USAQUEN,CON HERIDOS,CHOQUE,1
2016,25,9,7,USAQUEN,SOLO DANOS,CHOQUE,4
2016,25,10,2,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,1
2016,25,10,2,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2016,25,10,2,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,3
2016,25,10,2,BOSA,SOLO DANOS,CHOQUE,4
2016,25,10,2,CANDELARIA,SOLO DANOS,CHOQUE,1
2016,25,10,2,CHAPINERO,CON HERIDOS,CHOQUE,2
2016,25,10,2,CHAPINERO,SOLO DANOS,CHOQUE,11
2016,25,10,2,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,1
2016,25,10,2,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,3
2016,25,10,2,ENGATIVA,CON HERIDOS,ATROPELLO,2
2016,25,10,2,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,10,2,ENGATIVA,CON HERIDOS,CHOQUE,1
2016,25,10,2,ENGATIVA,CON MUERTOS,CHOQUE,1
2016,25,10,2,ENGATIVA,SOLO DANOS,CHOQUE,9
2016,25,10,2,FONTIBON,CON HERIDOS,ATROPELLO,2
2016,25,10,2,FONTIBON,CON HERIDOS,CHOQUE,1
2016,25,10,2,FONTIBON,SOLO DANOS,CHOQUE,6
2016,25,10,2,KENNEDY,CON HERIDOS,ATROPELLO,2
2016,25,10,2,KENNEDY,CON HERIDOS,CHOQUE,1
2016,25,10,2,KENNEDY,SOLO DANOS,CHOQUE,6
2016,25,10,2,LOS MARTIRES,CON HERIDOS,ATROPELLO,1
2016,25,10,2,LOS MARTIRES,SOLO DANOS,CHOQUE,1
2016,25,10,2,PUENTE ARANDA,CON HERIDOS,ATROPELLO,2
2016,25,10,2,PUENTE ARANDA,CON HERIDOS,CHOQUE,6
2016,25,10,2,PUENTE ARANDA,SOLO DANOS,CHOQUE,2
2016,25,10,2,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,2
2016,25,10,2,SANTA FE,CON HERIDOS,CHOQUE,1
2016,25,10,2,SANTA FE,SOLO DANOS,CHOQUE,2
2016,25,10,2,SUBA,CON HERIDOS,ATROPELLO,1
2016,25,10,2,SUBA,CON HERIDOS,CHOQUE,2
2016,25,10,2,SUBA,SOLO DANOS,CHOQUE,11
2016,25,10,2,SUBA,SOLO DANOS,VOLCAMIENTO,1
2016,25,10,2,TEUSAQUILLO,CON HERIDOS,ATROPELLO,1
2016,25,10,2,TEUSAQUILLO,CON HERIDOS,CHOQUE,2
2016,25,10,2,TEUSAQUILLO,SOLO DANOS,CHOQUE,1
2016,25,10,2,TUNJUELITO,CON HERIDOS,ATROPELLO,1
2016,25,10,2,TUNJUELITO,SOLO DANOS,CHOQUE,1
2016,25,10,2,USAQUEN,CON HERIDOS,ATROPELLO,1
2016,25,10,2,USAQUEN,CON HERIDOS,CAIDA DE OCUPANTE,1
2016,25,10,2,USAQUEN,SOLO DANOS,CHOQUE,8
2016,25,10,2,USME,SOLO DANOS,CHOQUE,1
2016,25,11,5,ANTONIO NARIÑO,CON HERIDOS,CHOQUE,1
